0.05 	1.0005903 	-0.0034629156 	0
0.15 	1.0136865 	-0.0093660189 	0
0.25 	1.0370283 	-0.013046804 	0
0.35 	1.0674202 	-0.014563259 	0
0.45 	1.1000315 	-0.014854522 	0
0.55 	1.1316428 	-0.014564988 	0
0.65 	1.1610745 	-0.013888336 	0
0.75 	1.1880674 	-0.012919244 	0
0.85 	1.2125205 	-0.011806506 	0
0.95 	1.2343939 	-0.010696428 	0
1.05 	1.2538077 	-0.0096727435 	0
1.15 	1.2710339 	-0.0087628238 	0
1.25 	1.286401 	-0.0079659752 	0
1.35 	1.3002112 	-0.0072722156 	0
1.45 	1.3127102 	-0.0066688091 	0
1.55 	1.3240903 	-0.0061419255 	0
1.65 	1.3345036 	-0.0056780725 	0
1.75 	1.3440716 	-0.0052653215 	0
1.85 	1.3528927 	-0.0048939357 	0
1.95 	1.3610463 	-0.0045563965 	0
2.05 	1.3685975 	-0.0042470705 	0
2.15 	1.3756004 	-0.0039617768 	0
2.25 	1.3821012 	-0.0036973987 	0
2.35 	1.3881402 	-0.0034515836 	0
2.45 	1.3937533 	-0.0032225191 	0
2.55 	1.3989728 	-0.0030087697 	0
2.65 	1.403828 	-0.0028091571 	0
2.75 	1.4083456 	-0.0026226781 	0
2.85 	1.4125503 	-0.0024484489 	0
2.95 	1.4164646 	-0.0022856706 	0
3.05 	1.4201095 	-0.0021336079 	0
3.15 	1.423504 	-0.001991577 	0
3.25 	1.4266661 	-0.0018589372 	0
3.35 	1.4296121 	-0.0017350865 	0
3.45 	1.4323573 	-0.0016194589 	0
3.55 	1.4349159 	-0.0015115214 	0
3.65 	1.4373007 	-0.0014107728 	0
3.75 	1.4395241 	-0.0013167418 	0
3.85 	1.441597 	-0.001228986 	0
3.95 	1.4435301 	-0.0011470903 	0
4.05 	1.4453329 	-0.0010706661 	0
4.15 	1.4470143 	-0.00099934986 	0
4.25 	1.4485827 	-0.00093280094 	0
4.35 	1.4500459 	-0.00087070087 	0
4.45 	1.451411 	-0.00081275185 	0
4.55 	1.4526847 	-0.0007586759 	0
4.65 	1.4538731 	-0.00070821375 	0
4.75 	1.4549822 	-0.00066112352 	0
4.85 	1.4560172 	-0.00061717948 	0
4.95 	1.4569831 	-0.00057617073 	0
5.05 	1.4578847 	-0.00053790011 	0
5.15 	1.4587262 	-0.00050218334 	0
5.25 	1.4595117 	-0.00046884869 	0
5.35 	1.460245 	-0.00043773624 	0
5.45 	1.4609295 	-0.00040869724 	0
5.55 	1.4615685 	-0.00038159293 	0
5.65 	1.4621651 	-0.00035629382 	0
5.75 	1.4627222 	-0.00033267891 	0
5.85 	1.4632422 	-0.00031063554 	0
5.95 	1.4637278 	-0.00029005859 	0
6.05 	1.4641812 	-0.00027085008 	0
6.15 	1.4646045 	-0.00025291852 	0
6.25 	1.4649998 	-0.00023617849 	0
6.35 	1.4653689 	-0.00022054998 	0
6.45 	1.4657136 	-0.00020595837 	0
6.55 	1.4660355 	-0.00019233412 	0
6.65 	1.4663361 	-0.0001796131 	0
6.75 	1.4666168 	-0.0001677356 	0
6.85 	1.466879 	-0.00015664645 	0
6.95 	1.4671238 	-0.00014629325 	0
7.05 	1.4673524 	-0.00013662723 	0
7.15 	1.467566 	-0.00012760101 	0
7.25 	1.4677654 	-0.00011917193 	0
7.35 	1.4679516 	-0.00011129879 	0
7.45 	1.4681256 	-0.00010394706 	0
7.55 	1.4682881 	-9.7081062e-05 	0
7.65 	1.4684398 	-9.0672378e-05 	0
7.75 	1.4685815 	-8.4685799e-05 	0
7.85 	1.4687138 	-7.9097145e-05 	0
7.95 	1.4688375 	-7.3870004e-05 	0
8.05 	1.4689529 	-6.8994294e-05 	0
8.15 	1.4690608 	-6.4438961e-05 	0
8.25 	1.4691614 	-6.0205154e-05 	0
8.35 	1.4692557 	-5.6231891e-05 	0
8.45 	1.4693433 	-5.252644e-05 	0
8.55 	1.4694257 	-4.902444e-05 	0
8.65 	1.469502 	-4.5804646e-05 	0
8.75 	1.4695742 	-4.2762378e-05 	0
8.85 	1.4696401 	-4.0006225e-05 	0
8.95 	1.4697037 	-3.7315999e-05 	0
9.05 	1.4697607 	-3.4928617e-05 	0
9.15 	1.4698174 	-3.2502183e-05 	0
9.25 	1.4698654 	-3.0500698e-05 	0
9.35 	1.4699165 	-2.8298778e-05 	0
9.45 	1.4699558 	-2.6712143e-05 	0
9.55 	1.4700045 	-2.4633574e-05 	0
9.65 	1.4700344 	-2.3492304e-05 	0
9.75 	1.4700833 	-2.1425783e-05 	0
9.85 	1.4700999 	-2.08168e-05 	0
9.95 	1.4701555 	-1.8657415e-05 	0
