"Points:0","Points:1","Points:2","U:0","U:1","U:2","p"
9.1,0,0.1,0.15166,-2.2782e-12,0,0.13689
9.2,0,0.1,0.15166,5.6057e-11,0,0.12168
9.3,0,0.1,0.15166,1.3374e-10,0,0.10647
9.4,0,0.1,0.15166,2.0324e-10,0,0.091257
9.5,0,0.1,0.15166,2.3468e-10,0,0.076048
9.6,0,0.1,0.15166,2.2079e-10,0,0.060838
9.7,0,0.1,0.15166,1.4846e-10,0,0.045629
9.8,0,0.1,0.15166,6.7475e-11,0,0.030419
9.9,0,0.1,0.15166,1.2016e-11,0,0.01521
10,0,0.1,0.15167,-4.2206e-12,0,0
0,0.1,0.1,0.15151,0,0,1.523
0.1,0.1,0.1,0.15202,-1.4475e-05,0,1.5057
0.2,0.1,0.1,0.15221,5.1402e-05,0,1.4902
0.3,0.1,0.1,0.15136,8.6135e-05,0,1.4752
0.4,0.1,0.1,0.15136,6.6932e-05,0,1.4601
0.5,0.1,0.1,0.15137,3.6624e-05,0,1.4449
0.6,0.1,0.1,0.15132,1.6325e-05,0,1.4297
0.7,0.1,0.1,0.15132,5.674e-06,0,1.4145
0.8,0.1,0.1,0.15132,8.6817e-07,0,1.3993
0.9,0.1,0.1,0.15133,-8.0735e-07,0,1.3841
1,0.1,0.1,0.15133,-1.092e-06,0,1.3689
1.1,0.1,0.1,0.15133,-9.2475e-07,0,1.3536
1.2,0.1,0.1,0.15133,-6.7149e-07,0,1.3384
1.3,0.1,0.1,0.15133,-4.5099e-07,0,1.3232
1.4,0.1,0.1,0.15133,-2.889e-07,0,1.308
1.5,0.1,0.1,0.15133,-1.7929e-07,0,1.2928
1.6,0.1,0.1,0.15133,-1.0883e-07,0,1.2776
1.7,0.1,0.1,0.15133,-6.4994e-08,0,1.2624
1.8,0.1,0.1,0.15133,-3.8336e-08,0,1.2472
1.9,0.1,0.1,0.15133,-2.24e-08,0,1.232
2,0.1,0.1,0.15133,-1.3e-08,0,1.2168
2.1,0.1,0.1,0.15133,-7.5122e-09,0,1.2016
2.2,0.1,0.1,0.15133,-4.3328e-09,0,1.1863
2.3,0.1,0.1,0.15133,-2.5004e-09,0,1.1711
2.4,0.1,0.1,0.15133,-1.4408e-09,0,1.1559
2.5,0.1,0.1,0.15133,-8.2474e-10,0,1.1407
2.6,0.1,0.1,0.15133,-4.6595e-10,0,1.1255
2.7,0.1,0.1,0.15133,-2.5346e-10,0,1.1103
2.8,0.1,0.1,0.15133,-1.2564e-10,0,1.0951
2.9,0.1,0.1,0.15133,-4.6952e-11,0,1.0799
3,0.1,0.1,0.15133,-3.3179e-13,0,1.0647
3.1,0.1,0.1,0.15133,2.6089e-11,0,1.0495
3.2,0.1,0.1,0.15133,4.0922e-11,0,1.0342
3.3,0.1,0.1,0.15133,4.8054e-11,0,1.019
3.4,0.1,0.1,0.15133,4.7455e-11,0,1.0038
3.5,0.1,0.1,0.15133,4.0182e-11,0,0.98862
3.6,0.1,0.1,0.15133,3.2436e-11,0,0.97341
3.7,0.1,0.1,0.15133,2.5749e-11,0,0.9582
3.8,0.1,0.1,0.15133,1.8485e-11,0,0.94299
3.9,0.1,0.1,0.15133,1.27e-11,0,0.92778
4,0.1,0.1,0.15133,1.0963e-11,0,0.91257
4.1,0.1,0.1,0.15133,1.3166e-11,0,0.89736
4.2,0.1,0.1,0.15133,1.668e-11,0,0.88215
4.3,0.1,0.1,0.15133,1.9663e-11,0,0.86694
4.4,0.1,0.1,0.15133,2.4362e-11,0,0.85173
4.5,0.1,0.1,0.15133,2.9935e-11,0,0.83652
4.6,0.1,0.1,0.15133,3.2653e-11,0,0.82131
4.7,0.1,0.1,0.15133,3.129e-11,0,0.8061
4.8,0.1,0.1,0.15133,2.7147e-11,0,0.79089
4.9,0.1,0.1,0.15133,2.1554e-11,0,0.77569
5,0.1,0.1,0.15133,1.2864e-11,0,0.76048
5.1,0.1,0.1,0.15133,8.9461e-13,0,0.74527
5.2,0.1,0.1,0.15133,-1.0994e-11,0,0.73006
5.3,0.1,0.1,0.15133,-2.2364e-11,0,0.71485
5.4,0.1,0.1,0.15133,-3.3791e-11,0,0.69964
5.5,0.1,0.1,0.15133,-4.4937e-11,0,0.68443
5.6,0.1,0.1,0.15133,-5.2622e-11,0,0.66922
5.7,0.1,0.1,0.15133,-5.5222e-11,0,0.65401
5.8,0.1,0.1,0.15133,-5.4926e-11,0,0.6388
5.9,0.1,0.1,0.15133,-5.0559e-11,0,0.62359
6,0.1,0.1,0.15133,-4.1384e-11,0,0.60838
6.1,0.1,0.1,0.15133,-2.7266e-11,0,0.59317
6.2,0.1,0.1,0.15133,-1.3089e-11,0,0.57796
6.3,0.1,0.1,0.15133,1.1796e-12,0,0.56275
6.4,0.1,0.1,0.15133,1.8543e-11,0,0.54754
6.5,0.1,0.1,0.15133,3.7388e-11,0,0.53233
6.6,0.1,0.1,0.15133,5.485e-11,0,0.51712
6.7,0.1,0.1,0.15133,6.8038e-11,0,0.50191
6.8,0.1,0.1,0.15133,7.9457e-11,0,0.4867
6.9,0.1,0.1,0.15133,8.899e-11,0,0.4715
7,0.1,0.1,0.15133,9.3017e-11,0,0.45629
7.1,0.1,0.1,0.15133,9.0169e-11,0,0.44108
7.2,0.1,0.1,0.15133,8.3391e-11,0,0.42587
7.3,0.1,0.1,0.15133,7.433e-11,0,0.41066
7.4,0.1,0.1,0.15133,6.1565e-11,0,0.39545
7.5,0.1,0.1,0.15133,4.5931e-11,0,0.38024
7.6,0.1,0.1,0.15133,3.0022e-11,0,0.36503
7.7,0.1,0.1,0.15133,1.3273e-11,0,0.34982
7.8,0.1,0.1,0.15133,-7.152e-12,0,0.33461
7.9,0.1,0.1,0.15133,-3.3542e-11,0,0.3194
8,0.1,0.1,0.15133,-6.2042e-11,0,0.30419
8.1,0.1,0.1,0.15133,-9.2488e-11,0,0.28898
8.2,0.1,0.1,0.15133,-1.2566e-10,0,0.27377
8.3,0.1,0.1,0.15133,-1.5727e-10,0,0.25856
8.4,0.1,0.1,0.15133,-1.7498e-10,0,0.24335
8.5,0.1,0.1,0.15133,-1.6435e-10,0,0.22814
8.6,0.1,0.1,0.15133,-1.086e-10,0,0.21293
8.7,0.1,0.1,0.15133,2.1549e-11,0,0.19772
8.8,0.1,0.1,0.15133,2.7346e-10,0,0.18251
8.9,0.1,0.1,0.15133,7.3113e-10,0,0.1673
9,0.1,0.1,0.15133,1.5643e-09,0,0.1521
9.1,0.1,0.1,0.15133,3.0999e-09,0,0.13689
9.2,0.1,0.1,0.15133,5.9562e-09,0,0.12168
9.3,0.1,0.1,0.15133,1.121e-08,0,0.10647
9.4,0.1,0.1,0.15133,2.0326e-08,0,0.091257
9.5,0.1,0.1,0.15133,3.5674e-08,0,0.076048
9.6,0.1,0.1,0.15133,6.3052e-08,0,0.060838
9.7,0.1,0.1,0.15133,8.7466e-08,0,0.045629
9.8,0.1,0.1,0.15133,1.8535e-08,0,0.030419
9.9,0.1,0.1,0.15133,-1.3255e-07,0,0.01521
10,0.1,0.1,0.15133,-2.0803e-07,0,0
0,0.2,0.1,0.14924,0,0,1.523
0.1,0.2,0.1,0.14977,-5.1782e-05,0,1.5058
0.2,0.2,0.1,0.15,9.0014e-05,0,1.4903
0.3,0.2,0.1,0.14923,0.0001659,0,1.4752
0.4,0.2,0.1,0.14926,0.00012223,0,1.4601
0.5,0.2,0.1,0.1493,6.0605e-05,0,1.4449
0.6,0.2,0.1,0.14927,2.39e-05,0,1.4297
0.7,0.2,0.1,0.14927,6.3681e-06,0,1.4145
0.8,0.2,0.1,0.14928,-7.8845e-07,0,1.3993
0.9,0.2,0.1,0.14928,-2.6924e-06,0,1.3841
1,0.2,0.1,0.14929,-2.5392e-06,0,1.3689
1.1,0.2,0.1,0.14929,-1.8976e-06,0,1.3536
1.2,0.2,0.1,0.14929,-1.2875e-06,0,1.3384
1.3,0.2,0.1,0.14929,-8.2655e-07,0,1.3232
1.4,0.2,0.1,0.14929,-5.1183e-07,0,1.308
1.5,0.2,0.1,0.14929,-3.0924e-07,0,1.2928
1.6,0.2,0.1,0.14929,-1.835e-07,0,1.2776
1.7,0.2,0.1,0.14929,-1.0737e-07,0,1.2624
1.8,0.2,0.1,0.14929,-6.2115e-08,0,1.2472
1.9,0.2,0.1,0.14929,-3.5605e-08,0,1.232
2,0.2,0.1,0.14929,-2.0256e-08,0,1.2168
2.1,0.2,0.1,0.14929,-1.1464e-08,0,1.2016
2.2,0.2,0.1,0.14929,-6.4725e-09,0,1.1863
2.3,0.2,0.1,0.14929,-3.6475e-09,0,1.1711
2.4,0.2,0.1,0.14929,-2.0456e-09,0,1.1559
2.5,0.2,0.1,0.14929,-1.1339e-09,0,1.1407
2.6,0.2,0.1,0.14929,-6.1038e-10,0,1.1255
2.7,0.2,0.1,0.14929,-3.0759e-10,0,1.1103
2.8,0.2,0.1,0.14929,-1.2836e-10,0,1.0951
2.9,0.2,0.1,0.14929,-2.0275e-11,0,1.0799
3,0.2,0.1,0.14929,3.9579e-11,0,1.0647
3.1,0.2,0.1,0.14929,6.8434e-11,0,1.0495
3.2,0.2,0.1,0.14929,7.8275e-11,0,1.0342
3.3,0.2,0.1,0.14929,7.3597e-11,0,1.019
3.4,0.2,0.1,0.14929,5.7705e-11,0,1.0038
3.5,0.2,0.1,0.14929,3.7337e-11,0,0.98862
3.6,0.2,0.1,0.14929,1.7692e-11,0,0.97341
3.7,0.2,0.1,0.14929,-1.4047e-13,0,0.9582
3.8,0.2,0.1,0.14929,-1.4627e-11,0,0.94299
3.9,0.2,0.1,0.14929,-2.2811e-11,0,0.92778
4,0.2,0.1,0.14929,-2.1195e-11,0,0.91257
4.1,0.2,0.1,0.14929,-1.1915e-11,0,0.89736
4.2,0.2,0.1,0.14929,7.0179e-14,0,0.88215
4.3,0.2,0.1,0.14929,1.6494e-11,0,0.86694
4.4,0.2,0.1,0.14929,3.7e-11,0,0.85173
4.5,0.2,0.1,0.14929,5.6701e-11,0,0.83652
4.6,0.2,0.1,0.14929,7.0634e-11,0,0.82131
4.7,0.2,0.1,0.14929,7.9018e-11,0,0.8061
4.8,0.2,0.1,0.14929,8.3372e-11,0,0.79089
4.9,0.2,0.1,0.14929,7.9942e-11,0,0.77569
5,0.2,0.1,0.14929,6.7504e-11,0,0.76048
5.1,0.2,0.1,0.14929,4.9162e-11,0,0.74527
5.2,0.2,0.1,0.14929,2.6606e-11,0,0.73006
5.3,0.2,0.1,0.14929,8.5707e-13,0,0.71485
5.4,0.2,0.1,0.14929,-2.8375e-11,0,0.69964
5.5,0.2,0.1,0.14929,-5.7714e-11,0,0.68443
5.6,0.2,0.1,0.14929,-8.2101e-11,0,0.66922
5.7,0.2,0.1,0.14929,-1.0162e-10,0,0.65401
5.8,0.2,0.1,0.14929,-1.1628e-10,0,0.6388
5.9,0.2,0.1,0.14929,-1.2374e-10,0,0.62359
6,0.2,0.1,0.14929,-1.1932e-10,0,0.60838
6.1,0.2,0.1,0.14929,-1.077e-10,0,0.59317
6.2,0.2,0.1,0.14929,-9.2012e-11,0,0.57796
6.3,0.2,0.1,0.14929,-6.944e-11,0,0.56275
6.4,0.2,0.1,0.14929,-4.0233e-11,0,0.54754
6.5,0.2,0.1,0.14929,-7.022e-12,0,0.53233
6.6,0.2,0.1,0.14929,2.5953e-11,0,0.51712
6.7,0.2,0.1,0.14929,5.927e-11,0,0.50191
6.8,0.2,0.1,0.14929,9.273e-11,0,0.4867
6.9,0.2,0.1,0.14929,1.2364e-10,0,0.4715
7,0.2,0.1,0.14929,1.4629e-10,0,0.45629
7.1,0.2,0.1,0.14929,1.6156e-10,0,0.44108
7.2,0.2,0.1,0.14929,1.7126e-10,0,0.42587
7.3,0.2,0.1,0.14929,1.7319e-10,0,0.41066
7.4,0.2,0.1,0.14929,1.6584e-10,0,0.39545
7.5,0.2,0.1,0.14929,1.5282e-10,0,0.38024
7.6,0.2,0.1,0.14929,1.3624e-10,0,0.36503
7.7,0.2,0.1,0.14929,1.1444e-10,0,0.34982
7.8,0.2,0.1,0.14929,8.5358e-11,0,0.33461
7.9,0.2,0.1,0.14929,4.9472e-11,0,0.3194
8,0.2,0.1,0.14929,7.7833e-12,0,0.30419
8.1,0.2,0.1,0.14929,-4.1842e-11,0,0.28898
8.2,0.2,0.1,0.14929,-1.0061e-10,0,0.27377
8.3,0.2,0.1,0.14929,-1.6028e-10,0,0.25856
8.4,0.2,0.1,0.14929,-2.0394e-10,0,0.24335
8.5,0.2,0.1,0.14929,-2.1107e-10,0,0.22814
8.6,0.2,0.1,0.14929,-1.485e-10,0,0.21293
8.7,0.2,0.1,0.14929,2.7378e-11,0,0.19772
8.8,0.2,0.1,0.14929,3.9343e-10,0,0.18251
8.9,0.2,0.1,0.14929,1.0794e-09,0,0.1673
9,0.2,0.1,0.14929,2.3351e-09,0,0.1521
9.1,0.2,0.1,0.14929,4.6927e-09,0,0.13689
9.2,0.2,0.1,0.14929,9.2464e-09,0,0.12168
9.3,0.2,0.1,0.14929,1.8029e-08,0,0.10647
9.4,0.2,0.1,0.14929,3.3911e-08,0,0.091257
9.5,0.2,0.1,0.14929,6.3441e-08,0,0.076048
9.6,0.2,0.1,0.14929,1.2688e-07,0,0.060838
9.7,0.2,0.1,0.14929,1.9415e-07,0,0.045629
9.8,0.2,0.1,0.14929,4.3142e-08,0,0.030419
9.9,0.2,0.1,0.14929,-2.9711e-07,0,0.01521
10,0.2,0.1,0.14929,-4.6313e-07,0,0
0,0.3,0.1,0.13978,0,0,1.523
0.1,0.3,0.1,0.14028,-0.00015193,0,1.506
0.2,0.3,0.1,0.14055,4.6483e-05,0,1.4904
0.3,0.3,0.1,0.13997,0.00017741,0,1.4753
0.4,0.3,0.1,0.14008,0.00012561,0,1.4601
0.5,0.3,0.1,0.14016,4.9644e-05,0,1.4449
0.6,0.3,0.1,0.14015,1.2624e-05,0,1.4297
0.7,0.3,0.1,0.14016,-1.2985e-06,0,1.4145
0.8,0.3,0.1,0.14017,-5.5755e-06,0,1.3993
0.9,0.3,0.1,0.14017,-5.407e-06,0,1.3841
1,0.3,0.1,0.14017,-3.9431e-06,0,1.3689
1.1,0.3,0.1,0.14017,-2.5881e-06,0,1.3536
1.2,0.3,0.1,0.14017,-1.6187e-06,0,1.3384
1.3,0.3,0.1,0.14017,-9.8068e-07,0,1.3232
1.4,0.3,0.1,0.14017,-5.8067e-07,0,1.308
1.5,0.3,0.1,0.14017,-3.3845e-07,0,1.2928
1.6,0.3,0.1,0.14017,-1.9491e-07,0,1.2776
1.7,0.3,0.1,0.14017,-1.111e-07,0,1.2624
1.8,0.3,0.1,0.14017,-6.277e-08,0,1.2472
1.9,0.3,0.1,0.14017,-3.518e-08,0,1.232
2,0.3,0.1,0.14017,-1.9573e-08,0,1.2168
2.1,0.3,0.1,0.14017,-1.0818e-08,0,1.2016
2.2,0.3,0.1,0.14017,-5.9479e-09,0,1.1863
2.3,0.3,0.1,0.14017,-3.2584e-09,0,1.1711
2.4,0.3,0.1,0.14017,-1.7794e-09,0,1.1559
2.5,0.3,0.1,0.14017,-9.6027e-10,0,1.1407
2.6,0.3,0.1,0.14017,-4.9329e-10,0,1.1255
2.7,0.3,0.1,0.14017,-2.1963e-10,0,1.1103
2.8,0.3,0.1,0.14017,-5.7022e-11,0,1.0951
2.9,0.3,0.1,0.14017,3.8317e-11,0,1.0799
3,0.3,0.1,0.14017,8.9165e-11,0,1.0647
3.1,0.3,0.1,0.14017,1.0907e-10,0,1.0495
3.2,0.3,0.1,0.14017,1.0682e-10,0,1.0342
3.3,0.3,0.1,0.14017,8.6759e-11,0,1.019
3.4,0.3,0.1,0.14017,5.5486e-11,0,1.0038
3.5,0.3,0.1,0.14017,2.2467e-11,0,0.98862
3.6,0.3,0.1,0.14017,-8.7441e-12,0,0.97341
3.7,0.3,0.1,0.14017,-3.6533e-11,0,0.9582
3.8,0.3,0.1,0.14017,-5.6229e-11,0,0.94299
3.9,0.3,0.1,0.14017,-6.3415e-11,0,0.92778
4,0.3,0.1,0.14017,-5.7711e-11,0,0.91257
4.1,0.3,0.1,0.14017,-4.2252e-11,0,0.89736
4.2,0.3,0.1,0.14017,-1.8982e-11,0,0.88215
4.3,0.3,0.1,0.14017,1.2361e-11,0,0.86694
4.4,0.3,0.1,0.14017,4.7892e-11,0,0.85173
4.5,0.3,0.1,0.14017,8.0217e-11,0,0.83652
4.6,0.3,0.1,0.14017,1.0619e-10,0,0.82131
4.7,0.3,0.1,0.14017,1.2601e-10,0,0.8061
4.8,0.3,0.1,0.14017,1.3738e-10,0,0.79089
4.9,0.3,0.1,0.14017,1.3581e-10,0,0.77569
5,0.3,0.1,0.14017,1.2028e-10,0,0.76048
5.1,0.3,0.1,0.14017,9.5376e-11,0,0.74527
5.2,0.3,0.1,0.14017,6.2947e-11,0,0.73006
5.3,0.3,0.1,0.14017,2.2586e-11,0,0.71485
5.4,0.3,0.1,0.14017,-2.2985e-11,0,0.69964
5.5,0.3,0.1,0.14017,-6.756e-11,0,0.68443
5.6,0.3,0.1,0.14017,-1.0715e-10,0,0.66922
5.7,0.3,0.1,0.14017,-1.4228e-10,0,0.65401
5.8,0.3,0.1,0.14017,-1.7069e-10,0,0.6388
5.9,0.3,0.1,0.14017,-1.875e-10,0,0.62359
6,0.3,0.1,0.14017,-1.9077e-10,0,0.60838
6.1,0.3,0.1,0.14017,-1.8369e-10,0,0.59317
6.2,0.3,0.1,0.14017,-1.6544e-10,0,0.57796
6.3,0.3,0.1,0.14017,-1.3493e-10,0,0.56275
6.4,0.3,0.1,0.14017,-9.4889e-11,0,0.54754
6.5,0.3,0.1,0.14017,-4.997e-11,0,0.53233
6.6,0.3,0.1,0.14017,-2.341e-12,0,0.51712
6.7,0.3,0.1,0.14017,4.9703e-11,0,0.50191
6.8,0.3,0.1,0.14017,1.0216e-10,0,0.4867
6.9,0.3,0.1,0.14017,1.4826e-10,0,0.4715
7,0.3,0.1,0.14017,1.8655e-10,0,0.45629
7.1,0.3,0.1,0.14017,2.1962e-10,0,0.44108
7.2,0.3,0.1,0.14017,2.4526e-10,0,0.42587
7.3,0.3,0.1,0.14017,2.5891e-10,0,0.41066
7.4,0.3,0.1,0.14017,2.5972e-10,0,0.39545
7.5,0.3,0.1,0.14017,2.506e-10,0,0.38024
7.6,0.3,0.1,0.14017,2.3294e-10,0,0.36503
7.7,0.3,0.1,0.14017,2.0525e-10,0,0.34982
7.8,0.3,0.1,0.14017,1.6779e-10,0,0.33461
7.9,0.3,0.1,0.14017,1.2361e-10,0,0.3194
8,0.3,0.1,0.14017,7.0597e-11,0,0.30419
8.1,0.3,0.1,0.14017,5.0527e-12,0,0.28898
8.2,0.3,0.1,0.14017,-7.2635e-11,0,0.27377
8.3,0.3,0.1,0.14017,-1.5487e-10,0,0.25856
8.4,0.3,0.1,0.14017,-2.2957e-10,0,0.24335
8.5,0.3,0.1,0.14017,-2.751e-10,0,0.22814
8.6,0.3,0.1,0.14017,-2.5582e-10,0,0.21293
8.7,0.3,0.1,0.14017,-1.2792e-10,0,0.19772
8.8,0.3,0.1,0.14017,1.6373e-10,0,0.18251
8.9,0.3,0.1,0.14017,7.2249e-10,0,0.1673
9,0.3,0.1,0.14017,1.7741e-09,0,0.1521
9.1,0.3,0.1,0.14017,3.8246e-09,0,0.13689
9.2,0.3,0.1,0.14017,8.0431e-09,0,0.12168
9.3,0.3,0.1,0.14017,1.6734e-08,0,0.10647
9.4,0.3,0.1,0.14017,3.3288e-08,0,0.091257
9.5,0.3,0.1,0.14017,6.9625e-08,0,0.076048
9.6,0.3,0.1,0.14017,1.6525e-07,0,0.060838
9.7,0.3,0.1,0.14017,2.7724e-07,0,0.045629
9.8,0.3,0.1,0.14017,7.0741e-08,0,0.030419
9.9,0.3,0.1,0.14017,-4.0513e-07,0,0.01521
10,0.3,0.1,0.14017,-6.3253e-07,0,0
0,0.4,0.1,0.10577,0,0,1.523
0.1,0.4,0.1,0.10595,-0.00019153,0,1.5062
0.2,0.4,0.1,0.10601,-3.2973e-05,0,1.4906
0.3,0.4,0.1,0.10566,9.5535e-05,0,1.4754
0.4,0.4,0.1,0.10579,6.5322e-05,0,1.4602
0.5,0.4,0.1,0.10586,1.3952e-05,0,1.4449
0.6,0.4,0.1,0.10585,-4.479e-06,0,1.4297
0.7,0.4,0.1,0.10585,-7.8253e-06,0,1.4145
0.8,0.4,0.1,0.10585,-7.3362e-06,0,1.3993
0.9,0.4,0.1,0.10585,-5.3819e-06,0,1.3841
1,0.4,0.1,0.10584,-3.4258e-06,0,1.3689
1.1,0.4,0.1,0.10584,-2.0586e-06,0,1.3536
1.2,0.4,0.1,0.10584,-1.2088e-06,0,1.3384
1.3,0.4,0.1,0.10584,-6.9729e-07,0,1.3232
1.4,0.4,0.1,0.10584,-3.9656e-07,0,1.308
1.5,0.4,0.1,0.10584,-2.234e-07,0,1.2928
1.6,0.4,0.1,0.10584,-1.2492e-07,0,1.2776
1.7,0.4,0.1,0.10584,-6.9352e-08,0,1.2624
1.8,0.4,0.1,0.10584,-3.8219e-08,0,1.2472
1.9,0.4,0.1,0.10584,-2.0903e-08,0,1.232
2,0.4,0.1,0.10584,-1.1336e-08,0,1.2168
2.1,0.4,0.1,0.10584,-6.0732e-09,0,1.2016
2.2,0.4,0.1,0.10584,-3.2016e-09,0,1.1863
2.3,0.4,0.1,0.10584,-1.6716e-09,0,1.1711
2.4,0.4,0.1,0.10584,-8.7329e-10,0,1.1559
2.5,0.4,0.1,0.10584,-4.5199e-10,0,1.1407
2.6,0.4,0.1,0.10584,-2.1784e-10,0,1.1255
2.7,0.4,0.1,0.10584,-7.879e-11,0,1.1103
2.8,0.4,0.1,0.10584,6.6401e-12,0,1.0951
2.9,0.4,0.1,0.10584,5.69e-11,0,1.0799
3,0.4,0.1,0.10584,8.3179e-11,0,1.0647
3.1,0.4,0.1,0.10584,9.0505e-11,0,1.0495
3.2,0.4,0.1,0.10584,8.1756e-11,0,1.0342
3.3,0.4,0.1,0.10584,6.069e-11,0,1.019
3.4,0.4,0.1,0.10584,3.3612e-11,0,1.0038
3.5,0.4,0.1,0.10584,5.7054e-12,0,0.98862
3.6,0.4,0.1,0.10584,-2.1902e-11,0,0.97341
3.7,0.4,0.1,0.10584,-4.6185e-11,0,0.9582
3.8,0.4,0.1,0.10584,-6.2138e-11,0,0.94299
3.9,0.4,0.1,0.10584,-6.716e-11,0,0.92778
4,0.4,0.1,0.10584,-6.2922e-11,0,0.91257
4.1,0.4,0.1,0.10584,-5.053e-11,0,0.89736
4.2,0.4,0.1,0.10584,-2.8238e-11,0,0.88215
4.3,0.4,0.1,0.10584,1.3877e-12,0,0.86694
4.4,0.4,0.1,0.10584,3.3304e-11,0,0.85173
4.5,0.4,0.1,0.10584,6.2629e-11,0,0.83652
4.6,0.4,0.1,0.10584,8.8403e-11,0,0.82131
4.7,0.4,0.1,0.10584,1.0819e-10,0,0.8061
4.8,0.4,0.1,0.10584,1.1855e-10,0,0.79089
4.9,0.4,0.1,0.10584,1.193e-10,0,0.77569
5,0.4,0.1,0.10584,1.0924e-10,0,0.76048
5.1,0.4,0.1,0.10584,9.0251e-11,0,0.74527
5.2,0.4,0.1,0.10584,6.3729e-11,0,0.73006
5.3,0.4,0.1,0.10584,2.9047e-11,0,0.71485
5.4,0.4,0.1,0.10584,-9.4e-12,0,0.69964
5.5,0.4,0.1,0.10584,-4.7074e-11,0,0.68443
5.6,0.4,0.1,0.10584,-8.2685e-11,0,0.66922
5.7,0.4,0.1,0.10584,-1.1486e-10,0,0.65401
5.8,0.4,0.1,0.10584,-1.4045e-10,0,0.6388
5.9,0.4,0.1,0.10584,-1.5618e-10,0,0.62359
6,0.4,0.1,0.10584,-1.649e-10,0,0.60838
6.1,0.4,0.1,0.10584,-1.6359e-10,0,0.59317
6.2,0.4,0.1,0.10584,-1.4974e-10,0,0.57796
6.3,0.4,0.1,0.10584,-1.2557e-10,0,0.56275
6.4,0.4,0.1,0.10584,-9.424e-11,0,0.54754
6.5,0.4,0.1,0.10584,-5.9013e-11,0,0.53233
6.6,0.4,0.1,0.10584,-1.8239e-11,0,0.51712
6.7,0.4,0.1,0.10584,2.6513e-11,0,0.50191
6.8,0.4,0.1,0.10584,7.0812e-11,0,0.4867
6.9,0.4,0.1,0.10584,1.0867e-10,0,0.4715
7,0.4,0.1,0.10584,1.4282e-10,0,0.45629
7.1,0.4,0.1,0.10584,1.7501e-10,0,0.44108
7.2,0.4,0.1,0.10584,2.0068e-10,0,0.42587
7.3,0.4,0.1,0.10584,2.1689e-10,0,0.41066
7.4,0.4,0.1,0.10584,2.2318e-10,0,0.39545
7.5,0.4,0.1,0.10584,2.1956e-10,0,0.38024
7.6,0.4,0.1,0.10584,2.0658e-10,0,0.36503
7.7,0.4,0.1,0.10584,1.8419e-10,0,0.34982
7.8,0.4,0.1,0.10584,1.5465e-10,0,0.33461
7.9,0.4,0.1,0.10584,1.2024e-10,0,0.3194
8,0.4,0.1,0.10584,7.843e-11,0,0.30419
8.1,0.4,0.1,0.10584,2.6777e-11,0,0.28898
8.2,0.4,0.1,0.10584,-3.2879e-11,0,0.27377
8.3,0.4,0.1,0.10584,-9.7651e-11,0,0.25856
8.4,0.4,0.1,0.10584,-1.6598e-10,0,0.24335
8.5,0.4,0.1,0.10584,-2.2233e-10,0,0.22814
8.6,0.4,0.1,0.10584,-2.4421e-10,0,0.21293
8.7,0.4,0.1,0.10584,-2.0806e-10,0,0.19772
8.8,0.4,0.1,0.10584,-9.6389e-11,0,0.18251
8.9,0.4,0.1,0.10584,1.4016e-10,0,0.1673
9,0.4,0.1,0.10584,6.2468e-10,0,0.1521
9.1,0.4,0.1,0.10584,1.6387e-09,0,0.13689
9.2,0.4,0.1,0.10584,3.9203e-09,0,0.12168
9.3,0.4,0.1,0.10584,8.988e-09,0,0.10647
9.4,0.4,0.1,0.10584,1.9313e-08,0,0.091257
9.5,0.4,0.1,0.10584,4.663e-08,0,0.076048
9.6,0.4,0.1,0.10584,1.2708e-07,0,0.060838
9.7,0.4,0.1,0.10584,2.2035e-07,0,0.045629
9.8,0.4,0.1,0.10584,5.8387e-08,0,0.030419
9.9,0.4,0.1,0.10584,-3.0759e-07,0,0.01521
10,0.4,0.1,0.10584,-4.7829e-07,0,0
0,0.5,0.1,0.039668,0,0,1.5187
0.1,0.5,0.1,0,0,0,1.5064
0.2,0.5,0.1,0,0,0,1.4908
0.3,0.5,0.1,0,0,0,1.4755
0.4,0.5,0.1,0,0,0,1.4602
0.5,0.5,0.1,0,0,0,1.445
0.6,0.5,0.1,0,0,0,1.4297
0.7,0.5,0.1,0,0,0,1.4145
0.8,0.5,0.1,0,0,0,1.3993
0.9,0.5,0.1,0,0,0,1.3841
1,0.5,0.1,0,0,0,1.3689
1.1,0.5,0.1,0,0,0,1.3536
1.2,0.5,0.1,0,0,0,1.3384
1.3,0.5,0.1,0,0,0,1.3232
1.4,0.5,0.1,0,0,0,1.308
1.5,0.5,0.1,0,0,0,1.2928
1.6,0.5,0.1,0,0,0,1.2776
1.7,0.5,0.1,0,0,0,1.2624
1.8,0.5,0.1,0,0,0,1.2472
1.9,0.5,0.1,0,0,0,1.232
2,0.5,0.1,0,0,0,1.2168
2.1,0.5,0.1,0,0,0,1.2016
2.2,0.5,0.1,0,0,0,1.1863
2.3,0.5,0.1,0,0,0,1.1711
2.4,0.5,0.1,0,0,0,1.1559
2.5,0.5,0.1,0,0,0,1.1407
2.6,0.5,0.1,0,0,0,1.1255
2.7,0.5,0.1,0,0,0,1.1103
2.8,0.5,0.1,0,0,0,1.0951
2.9,0.5,0.1,0,0,0,1.0799
3,0.5,0.1,0,0,0,1.0647
3.1,0.5,0.1,0,0,0,1.0495
